Title,Paper URL,Specific URL,Github URL,Language,Size,Activity,Age (years),Popularity,Documentation,Dependencies,Special features,Native Extensions,Custom Build,Complex Dependency Graph,Multi-Service Required,Pipeline Complexity,Model Size Heavy,Tested,Standalone Friendly,Entry Points (Scripts),Entry Points (Tests),Path / Source,Detection Method,Execution Command,Hardware (GPU/CPU),External Credentials,Dataset Dependency,Known problems,Terminate,Memory profile,Load profile
octgpt,https://arxiv.org/abs/2504.09975,https://arxiv.org/pdf/2504.09975,https://github.com/octree-nn/octgpt,Python,6.5K LOC,Active,1,177 stars  / 2 forks,README,8,Octree-based 3D tokenization with PyTorch pipeline; SDF sampling utility (tools/sample_sdf.py) for geometry-aware inputs; OBJ/PLY mesh ingestion via trimesh/plyfile; simple CLI runner (main_octgpt.py); YAML-driven configs; CPU-only path works; lightweight local preprocessing., No,No,Yes,No,Yes,Yes,No,Yes,main_octgpt.py (Primary); tools/sample_sdf.py,,"main_octgpt.py
tools/sample_sdf.py
configs/
octgpt/
README.md ","README describes simple CLI runner and preprocessing utilities
Repo tree exposes main_octgpt.py, tools/sample_sdf.py, configs/ for YAML-driven runs","PYTHONPATH=. python main_octgpt.py --help (source: README)
PYTHONPATH=. python tools/sample_sdf.py --input path/to/mesh.obj --output out_dir (source: file path)
PYTHONPATH=. python main_octgpt.py --config configs/<your_config>.yaml (source: config-driven runner)",CPU supported; GPU optional/recommended for speed,None,User-provided meshes (OBJ/PLY); optional SDF generation output directory,"Needs a virtualenv on macOS due to PEP 668; Torch 2.2 on macOS prefers NumPy<2 to avoid ABI errors; SDF script may produce no files if meshes aren’t watertight or output dirs/flags don’t match expectations; CPU runs are slow; no pretrained checkpoints and minimal docs, so setup is a bit trial-and-error.",Yes,"main_octgpt.py:
total_memory_forecasted: 340.8 MB
peak_memory_forecasted: 162.3 MB","main_octgpt.py:
percent_cpu: 66.45
percent_gpu: 0.00"
TensorNEAT,https://arxiv.org/abs/2504.08339,https://arxiv.org/pdf/2504.08339,https://github.com/EMI-Group/tensorneat,Python,3.1K LOC,Active,1,247 stars  / 35 forks,Basic README + examples,15,"AX-native NEAT pipeline with vectorized/JIT evolution, deterministic PRNG seeding, modular genome/selection operators, built-in toy benchmarks (e.g., XOR3d), optional Brax/Gymnax env support, CPU-friendly with accelerator support when available.", No,No,Yes,No,Yes,No,No,Yes,examples/run_tensorneat_xor.py (Primary); examples/ (other demos),,"examples/run_tensorneat_xor.py
examples/
tensorneat/
pyproject.toml
README.md ","README “Examples / Quick start” mentions running example scripts
Repo tree exposes examples/ and tensorneat/ with XOR demo","PYTHONPATH=. JAX_PLATFORM_NAME=cpu python examples/run_tensorneat_xor.py (source: README → examples; file path)
PYTHONPATH=. JAX_PLATFORM_NAME=cpu python examples/run_tensorneat_xor.py --seed 0 --pop_size 64 --generations 50 (source: examples/run_tensorneat_xor.py)
PYTHONPATH=. python -c ""import tensorneat; print('import_ok')"" (source: package import check)",CPU (GPU/TPU optional via JAX; accelerators used if available),None,None (toy tasks bundled; optional Brax/Gymnax environments if used),Heavy dependency stack (JAX/jaxlib/flax/optax/jaxopt/orbax/tensorstore) causing pip backtracking and “resolution-too-deep”; strict JAX–jaxlib–NumPy version alignment required; optional MuJoCo/MJX adds platform-specific headaches on macOS; noticeable first-run XLA compile latency; GPU/TPU setup not covered by quickstart.,Yes,"run_tensorneat_xor.py:
total_memory_forecasted: 111.1 MB
peak_memory_forecasted: 111.1 MB","run_tensorneat_xor.py:
percent_cpu: 68.4
percent_gpu: 0.00"
llm4ranking,https://arxiv.org/abs/2504.07439,https://arxiv.org/pdf/2504.07439,https://github.com/liuqi6777/llm4ranking,Python,2K LOC,Active,1,64 stars  / 1 forks,README,13,Instructional ranger; easy to replace HF encoders; plug-and-play with BM25/embeddings; CPU inference out of the box; fixed seed, No,No,Yes,No,Yes,Yes,No,Yes,main.py (Primary),,"main.py
configs/
requirements.txt
README.md ","README “Usage” shows running main.py with configs and encoder options
Repo tree exposes main.py and configs/ for YAML-driven runs","PYTHONPATH=. python main.py --help (source: README → usage)
PYTHONPATH=. python main.py --config configs/example.yaml --retriever bm25 --encoder sentence-transformers/all-MiniLM-L6-v2 (source: README → usage pattern)",CPU (GPU optional),None (Hugging Face token only if using gated models),First run may download model weights/datasets from Hugging Face; otherwise user-provided corpora,"First run pulls weights from HF (requires internet/space); on macOS MPS is not active by default; TOKENIZERS_PARALLELISM warnings are possible; PyArrow/Datasets are too heavy for ""thin"" environments",Yes,"main.py:
total_memory_forecasted: 363.9 MB
peak_memory_forecasted: 363.9 MB","main.py:
percent_cpu: 24.05
percent_gpu: 0.00"
"building-assistance-game
",https://arxiv.org/abs/2504.07091,https://arxiv.org/pdf/2504.07091,https://github.com/cassidylaidlaw/minecraft-building-assistance-game,Python,2K LOC,Active,3,150 stars  / 9 forks,README,12,"CraftAssist-based game environment, ""builder assistant"" mode (language prompts → actions), RLlib integration (multi-process experience collection), ready-made scenarios/building schemes and success metrics", No,No,Yes,Yes,Yes,No,Yes,Yes,mbag/scripts/evaluate.py (Primary); mbag/scripts/train.py; mbag/scripts/evaluate_human_modeling.py,"tests/ (pytest; markers: uses_malmo, slow, uses_rllib, uses_cuda)","mbag/scripts/evaluate.py
mbag/scripts/train.py
mbag/scripts/evaluate_human_modeling.py
mbag/
data/
tests/
pyproject.toml
README.md ","README “Setup / Running assistants in Minecraft” shows python -m mbag.scripts.evaluate and malmo launch
README “Running experiments” lists python -m mbag.scripts.train / evaluate_human_modeling","pytest -m ""not uses_malmo and not slow"" (source: README → “Linting, testing, and type checking”)
PYTHONPATH=. python -m mbag.scripts.train with bc_human data_split=human_alone (source: README → “Running experiments”)
PYTHONPATH=. python -m mbag.scripts.evaluate with human_alone assistant_checkpoint=data/assistancezero_assistant/checkpoint_002000 num_simulations=1 (source: README → “Running assistants in Minecraft”)",CPU (GPU optional; GPU lets you increase num_simulations for MCTS),None,Optional craftassist.zip house dataset (auto-download via README commands) for training/eval; pure tests can run without Malmo/dataset,"On macOS, headless rendering/window permissions issues may occur, Large data loads, long Ray initialization, Gym/RLlib version sensitivity",Yes,"un_mbag.py:
total_memory_forecasted: 318.7 MB
peak_memory_forecasted: 318.7 MB","run_mbag.py:
percent_cpu: 33.20
percent_gpu: 0.00"
Agent-S,https://arxiv.org/abs/2504.00906,https://arxiv.org/pdf/2504.00906,https://github.com/simular-ai/Agent-S,Python,9.5K LOC,Active,1,6.2K stars  / 661 forks,README + examples,19,"GUI automation via Agent-Computer Interface (ACI); cross-platform (macOS/Windows/Linux); Python SDK/CLI; plugs into many LLM providers; supports grounding models (e.g., UI-TARS); strong OSWorld-Verified results; easy pip setup and presets.", No,No,Yes,Yes,Yes,Yes,No,Yes,main.py (Primary); examples/,,"main.py
examples/
README.md
pyproject.toml","README describes SDK/CLI usage and example runs
Repo tree exposes main.py and examples/ as runnable entry points","PYTHONPATH=. python main.py --help (source: README → CLI usage pattern)
PYTHONPATH=. python -c ""import importlib.util as iu; print('ok' if iu.spec_from_file_location('main','main.py') else 'missing')"" (source: repo layout)",CPU (no GPU required),"Provider API keys as configured (e.g., OPENAI_API_KEY, ANTHROPIC_API_KEY) depending on chosen preset/model",None,,Yes,"main.py:
total_memory_forecasted: 430.0 MB
peak_memory_forecasted: 360.0 MB","main.py:
percent_cpu: 33.5
percent_gpu: 0.00"
CrackSQL,https://arxiv.org/abs/2504.00882,https://arxiv.org/pdf/2504.00882,https://github.com/weAIDB/CrackSQL,Python,4.6 K LOC,Active,1,60 stars  / 20 forks,README,13,"Hybrid SQL dialect translation with three modes (Rule-only, LLM-direct, Rule+LLM); rules built on SQLGlot/ANTLR with a function-oriented, local→global strategy for cross-dialect syntax; coverage for many dialects plus hybrid support for major RDBMS (PostgreSQL/MySQL/Oracle); multiple interfaces (Python API, CLI, Web UI) and optional GPT/HF backends.", No,No,Yes,Yes,Yes,No,No,Yes,app.py (Primary); cracksql/cli.py; cracksql (library import),,"app.py
cracksql/
README.md
init_config.yaml
scripts/","README lists CLI/Web/UI and hybrid modes
Repo tree exposes app.py at root and cracksql/ package","PYTHONPATH=. python app.py --help (source: README → Web UI)
PYTHONPATH=. python -m cracksql.cli --help (source: README → CLI)
PYTHONPATH=. python -c ""import cracksql; print('import_ok')"" (source: README → Python API)",CPU (no GPU required),Optional OPENAI_API_KEY / HUGGINGFACE_API_KEY for LLM modes,None (operates on user SQL strings; optional DB connection for Web/backend flow),Pinned ipython==9.2.0 requires Python ≥3.11 (fails on 3.10); Web/backend flow needs a DB and init_config.yaml for initkb; LLM modes require API keys and embedding resources; for full features use Python 3.11+ or relax the pins.,Yes,"app.py:
total_memory_forecasted: 258.9 MB
peak_memory_forecasted: 172.4 MB","app.py:
percent_cpu: 6.7
percent_gpu: 0.00"
xLAM,https://arxiv.org/abs/2503.22673,https://arxiv.org/pdf/2503.22673,https://github.com/SalesforceAIResearch/xLAM,Python,8K LOC,Active,1,537 stars  / 43 forks,README + ActionStudio_README.md,22,"Unified agent-trajectory schema with a generic dataloader; ActionStudio training recipes (full fine-tune, LoRA, distributed with Ray/DeepSpeed); xLAM models compatible with Hugging Face (Transformers/vLLM); tool-call parser plugin for function-calling and multi-turn agent demos; ready-to-use scripts and sample configs.", No,Yes,Yes,Yes,Yes,Yes,No,No,main.py (Primary); scripts/* (training/launchers),,"main.py
ActionStudio_README.md
requirements.sh
scripts/
configs/
examples/","README + ActionStudio_README.md describe main.py and ActionStudio recipes (training/LoRA/Ray/DeepSpeed)
Repo tree exposes scripts/, configs/, requirements.sh, and example configs","PYTHONPATH=. python main.py --help (source: README → usage)
bash scripts/train_lora.sh (source: ActionStudio_README.md → training recipes)",GPU recommended (Linux + CUDA); CPU-only limited to imports/profiling,Hugging Face token required if using gated model weights,User-provided/curated agent trajectories via unified schema; examples/configs may reference HF-hosted weights/data,requirements.sh assumes conda; some demos need HF model weights and substantial GPU VRAM; CPU-only runs are limited (imports/profiling). For local runs use Linux + CUDA or relax pins,Yes,"main.py:
total_memory_forecasted: 312.0 MB
peak_memory_forecasted: 228.0 MB","main.py:
percent_cpu: 6.1
percent_gpu: 0.00"
TerraTorch,https://arxiv.org/abs/2503.20563,https://arxiv.org/pdf/2503.20563,https://github.com/IBM/terratorch,Python,23K LOC,Active,1,551 stars  / 91 forks,README + docs,21,"A set for fine-tuning geospatial FM: config/CLI pipelines (Hydra + PyTorch Lightning), integrations with TorchGeo/segmentation-models-pytorch/timm, GeoTIFF support via xarray/rioxarray/GeoPandas, ready-made recipes for classification/segmentation, experiment tracking in MLflow.", No,No,Yes,No,Yes,Yes,No,Yes,main.py (Primary),,"main.py
terratorch/
configs/
docs/
scripts/
examples/
pyproject.toml","README (overview, CLI patterns)
Docs mention Hydra configs and training recipes","PYTHONPATH=. python main.py --help (source: README → CLI patterns)
PYTHONPATH=. python main.py task=classification data.root=/path/to/geotiffs trainer.max_epochs=1 (source: Docs → Quickstart)
PYTHONPATH=. python main.py task=segmentation data.root=/path/to/geotiffs model.backbone=resnet34 trainer.max_epochs=1 (source: Docs → Tasks/Configs)",GPU recommended (CPU feasible for small demos),None,User-provided geospatial rasters (GeoTIFF/COGs); some examples may download small open datasets,,Yes,"main.py:
total_memory_forecasted: 704.9 MB
peak_memory_forecasted: 704.9 MB","main.py:
percent_cpu: 14.57
percent_gpu: 0.00"
AgML,https://arxiv.org/abs/2503.20068,https://arxiv.org/pdf/2503.20068,https://github.com/Project-AgML/AgML,Python,10.5K LOC,Active,4,233 stars  / 34 forks,README + docs,12,"Unified API for agro-datasets (classification/detection/segmentation); ready-made loaders, markup/metadata and split management; utilities for downloading and normalizing annotations; integration with Albumentations/OpenCV/Scikit-learn; Jupyter widgets (ipywidgets) for fast interactive selection/preview.", No,No,Yes,No,No,No,Yes,Yes,agml (Primary); examples/,tests/ (pytest),"agml/
examples/
tests/
docs/
pyproject.toml
README.md ","README Quick Start shows agml.data.AgMLDataLoader and dataset usage
Docs “Overview / Quick Start / Public Dataset Listing” describe import, loaders, and agml.data.public_data_sources — https://project-agml.github.io/AgML/ ","PYTHONPATH=. python -c ""import agml; print('agml import OK:', hasattr(agml,'data'))"" (source: README → Quick Start import)
PYTHONPATH=. python -c ""import agml; print('datasets:', len(agml.data.public_data_sources()))"" (source: Docs → Public Dataset Listing)",CPU (GPU optional for training),None,Auto-downloads public agricultural datasets on first use; can be multi-GB depending on selection,,Yes,"main.py:
total_memory_forecasted: 117.8 MB
peak_memory_forecasted: 117.8 MB","main.py:
percent_cpu: 6.04
percent_gpu: 0.00"
Halton-MaskGIT,https://arxiv.org/abs/2503.17076,https://arxiv.org/pdf/2503.17076,https://github.com/valeoai/Halton-MaskGIT,Python,3.2K LOC,Active,2,256 stars  / 25 forks,README,28,Drop-in Halton scheduler for MaskGIT; uniform token release (quasi-random) for quality/diversity improvement without overtraining., No,No,Yes,No,Yes,Yes,No,Yes,halton_maskgit_infer.py (Primary); main.py,,"halton_maskgit_infer.py
main.py
configs/
models/
utils/
README.md","README describes Halton scheduler integration and example usage
Repo tree exposes halton_maskgit_infer.py and main.py as runnable scripts","PYTHONPATH=. python halton_maskgit_infer.py --help (source: file path)
PYTHONPATH=. python halton_maskgit_infer.py --config configs/example.yaml --ckpt_path /path/to/maskgit_checkpoint.pt --input_dir samples/ --output_dir out/ (source: README pattern + file path)
PYTHONPATH=. python main.py --config configs/train_example.yaml (source: file path)",GPU recommended; CPU works but is very slow for image generation,None,User-provided images and pretrained MaskGIT/VQ models; no fixed dataset auto-download,"Need PyTorch/MaskGIT checkpoints; very slow on CPU (macOS); little automation/CLI, examples may reference external weights/datasets.",Yes,"halton_maskgit_infer.py:
total_memory_forecasted: 210.0 MB
peak_memory_forecasted: 155.0 MB","main.py:
percent_cpu: 16.5
percent_gpu: 0.00"
LLaVA-MORE,https://arxiv.org/abs/2503.15621,https://arxiv.org/pdf/2503.15621,https://github.com/aimagelab/LLaVA-MORE,Python,27K LOC,Active,1,148 stars  / 8 forks,README,12,"ready integration with HF (transformers/accelerate/datasets), PyTorch 2.2.2 + torchvision (CPU wheels), support for timm/einops/sentencepiece, utilities for pre-/post-processing (opencv-headless, pandas, pyarrow), you can import and run light tests on CPU.", No,No,Yes,No,Yes,Yes,No,Yes,src/llava/eval/run_llava.py (Primary); scripts/llava-more/release_1/12_finetuning_llama_31_acc_st_1.sh; scripts/llava-more/release_1/11_pretrain_llama_31_acc_st_1.sh; scripts/llava-more/eval/lmms_eval_single_task.sh,,"src/llava/eval/run_llava.py
src/llava/
scripts/llava-more/release_1/12_finetuning_llama_31_acc_st_1.sh
scripts/llava-more/release_1/11_pretrain_llama_31_acc_st_1.sh
scripts/llava-more/eval/lmms_eval_single_task.sh
requirements.txt
README.md","README “Inference/Training/Evaluation” shows run_llava.py and sbatch scripts
README “Inference” example with HF model path/env vars","PYTHONPATH=. python -u src/llava/eval/run_llava.py --model-path aimagelab/LLaVA_MORE-llama_3_1-8B-finetuning --model-architecture llama_3_1 --conv-mode llama_3_1 (source: README → “Inference”)
sbatch scripts/llava-more/release_1/12_finetuning_llama_31_acc_st_1.sh (source: README → “Training”)
sbatch scripts/llava-more/eval/lmms_eval_single_task.sh (source: README → “Evaluation”)",GPU recommended (8-bit loading available for low VRAM); CPU feasible only for light imports/smoke,Optional HF token (HF_TOKEN) if using gated models,None fixed; evaluation may auto-download benchmarks via lmms-eval,,Yes,"main.py:
total_memory_forecasted: 780.0 MB
peak_memory_forecasted: 380.0 MB","main.py:
percent_cpu: 12.0
percent_gpu: 0.00"
VenusFactory,https://arxiv.org/abs/2503.15438,https://arxiv.org/pdf/2503.15438,https://github.com/ai4protein/VenusFactory,Python,11K LOC,Active,1,135 stars  / 19 forks,README,27,"Unified platform for protein engineering: fast dataset collection/curation, reproducible benchmarks and plug-and-play fine-tuning/inference of protein LM; there is a CLI and a simple web interface (Gradio); config-driven pipelines.", No,No,Yes,No,Yes,Yes,No,No,"src/webui.py (Primary, Gradio UI); script/train/train_plm_vanilla.sh; script/train/train_plm_ses-adapter.sh; script/train/train_plm_adalora.sh; script/train/train_plm_qlora.sh; script/train/train_plm_lora.sh; script/train/train_plm_dora.sh; script/train/train_plm_ia3.sh; script/eval/eval.sh",,"src/webui.py
script/train/train_plm_vanilla.sh
script/train/train_plm_ses-adapter.sh
script/train/train_plm_adalora.sh
script/train/train_plm_qlora.sh
script/train/train_plm_lora.sh
script/train/train_plm_dora.sh
script/train/train_plm_ia3.sh
script/eval/eval.sh
requirements.txt
environment.yml
README.md","README → “Quick Start with Venus Web UI” shows python ./src/webui.py
README → “Code-line Usage” lists training/eval bash scripts","python ./src/webui.py (source: README → “Quick Start with Venus Web UI”)
bash ./script/train/train_plm_lora.sh (source: README → “Code-line Usage” → LoRA)
bash ./script/eval/eval.sh (source: README → “Code-line Usage” → Basic Evaluation)",CPU ok for UI/some tasks; GPU recommended for training/inference of large PLMs,None (W&B optional for logging; HF token only for gated models),User-provided or auto-downloads from Hugging Face (multiple GB possible),"PEP 668 blocks system pip → need venv/pyenv; PyTorch 2.2.x conflicts with NumPy 2.x → pin numpy<2; GPU-only dependencies (bitsandbytes, flash-attn, xformers) are not installed on CPU-Mac; PyG wheels (pyg-lib, torch-scatter/sparse/cluster) are not available for macOS CPU, which disables some features; pins like crewai~=0.117.1 are incompatible with Python 3.13 — use Python 3.11.",Yes,"main.py:
total_memory_forecasted: 1150.0 MB
peak_memory_forecasted: 600.0 MB","main.py:
percent_cpu: 140.0
percent_gpu: 0.00"
SVD-LLM,https://arxiv.org/abs/2503.12340,https://arxiv.org/pdf/2503.12340,https://github.com/AIoT-MLSys-Lab/SVD-LLM,Python,5K LOC,Active,1,236 stars  / 27 forks,README with Quick Start,9,Truncation-aware data whitening + SVD; sequential low-rank updates (LoRA); integration with GPTQ-4bit; scripts for PPL/efficiency., No,No,Yes,No,Yes,Yes,No,No,SVDLLM.py (Primary); compress_llama.sh; svdllm_gptq.sh; quant_llama.py; evaluater.py,,"SVDLLM.py
compress_llama.sh
svdllm_gptq.sh
quant_llama.py
evaluater.py
component/
gptq/
utils/
requirements.txt
README.md ","README “Quick Start / Step-by-Step Instructions” list compress_llama.sh and python SVDLLM.py steps
README shows GPTQ integration via svdllm_gptq.sh and evaluation steps 4–5","bash compress_llama.sh (source: README → “Quick Example”)
PYTHONPATH=. python SVDLLM.py --step 1 --ratio 0.2 --model HUGGINGFACE_MODEL_REPO --whitening_nsamples 128 --dataset c4 --seed 0 --model_seq_len 2048 --save_path out/whitening (source: README → “Step 1”)
PYTHONPATH=. python SVDLLM.py --step 4 --model_path out/compressed (source: README → “Evaluation → Perplexity”)
PYTHONPATH=. python SVDLLM.py --step 5 --model_path out/compressed (source: README → “Evaluation → Efficiency”)
bash svdllm_gptq.sh (source: README → “SVD-LLM + GPTQ”)",GPU recommended; CPU feasible only for small smoke tests,Hugging Face token only for gated model weights (otherwise none),"Whitening/eval use text corpora (e.g., c4 JSONs placed under utils/ per README); LoRA example auto-downloads yahma/alpaca-cleaned; models fetched from Hugging Face",,Yes,"SVDLLM.py:
total_memory_forecasted: 610.0 MB
peak_memory_forecasted: 580.0 MB""","SVDLLM.py:
percent_cpu: 68.0
percent_gpu: 0.00"
DeTikZify,https://arxiv.org/abs/2503.11509,https://arxiv.org/pdf/2503.11509,https://github.com/potamides/DeTikZify,Python,4.9K LOC,Active,2,1.5K stars  / 77 forks,README,13,"There is a lightweight Gradio-WebUI with d&d/URL and preview, pure TikZ export to fig.tex and PDF/PNG assembly if TeX is available, Python API/CLI (DetikzifyPipeline), CPU/GPU operation with HF_HOME caching, PDF autocropping/preview and local/remote image support.", No,No,Yes,No,Yes,Yes,No,No,detikzify/webui.py (Primary; module runner detikzify.webui); examples/*.py,,"detikzify/webui.py
detikzify/infer.py
detikzify/model.py
examples/
pyproject.toml
README.md","README “Usage” shows python -m detikzify.webui and DetikzifyPipeline code sample
Repo tree shows detikzify/ package and examples/ folder","PYTHONPATH=. python -m detikzify.webui --light (source: README → “web UI”)
PYTHONPATH=. python -c ""from detikzify.model import load; from detikzify.infer import DetikzifyPipeline; pipe=DetikzifyPipeline(*load(model_name_or_path='nllg/detikzify-v2.5-8b', device_map='auto')); fig=pipe.sample(image='https://w.wiki/A7Cc
'); print('tikz_len', len(str(fig.tikz)) if hasattr(fig,'tikz') else 'ok')"" (source: README → “DeTikZify Example”)",CPU or GPU (GPU preferred for speed); TeX/ghostscript/poppler required only for PDF/PNG compilation,None,None (operates on user images/URLs; caches models via Hugging Face),"hard pin torch~=2.7.1 (no wheels on macOS x86_64), version conflicts (fastapi, gradio, pydantic, transformers), missing dependencies (datasets, pdf2image, pdfCropMargins, PyMuPDF, POT, torchmetrics), ABI conflict with numpy 2.x, 404 for nllg/detikzify-tl-1.1b model, WebUI crashes on imports, issues with pdflatex in PATH and missing fig.tex, slow and CPU-hungry; better run in Docker/Linux and use HF_HOME instead of TRANSFORMERS_CACHE.",Yes,"main.py:
total_memory_forecasted: 320.0 MB
peak_memory_forecasted: 260.0 MB","main.py:
percent_cpu: 52.0
percent_gpu: 0.00"
Falcon,https://arxiv.org/abs/2503.11070,https://arxiv.org/pdf/2503.11070,https://github.com/TianHuiLab/Falcon,Python,2K LOC,Active,1,316 stars  / 28 forks,README,20,"single-script inference launch (inference.py, single_gpu_inference_eval.py) for describing satellite images; there is a retrieval module for hints in answers; works with LLM via OpenAI-compatible API (you can substitute OpenAI/Qwen); demo assets; acceleration via flash-attn.", No,No,Yes,Yes,Yes,Yes,No,No,inference.py (Primary); single_gpu_inference_eval.py; multi_node_distributed_train.py,,"inference.py
single_gpu_inference_eval.py
multi_node_distributed_train.py
data.py
eval/
image_samples/
assets/
requirements.txt
README.md","README “Quick Start with Falcon” and “Inference on 14 tasks” show inference.py usage
Repository files list shows inference.py, single_gpu_inference_eval.py, multi_node_distributed_train.py, image_samples/","python inference.py --checkpoint_path <checkpoint_path> --image_path image_samples/IMG_CLS/[IMG_CLS]_003_AID_3525_river_192_ori.png --post_process_type IMG_CLS --prompt ""Classify the image.\nUse one or a few words."" (source: README → “Inference on 14 tasks”)
python inference.py --checkpoint_path <checkpoint_path> --image_path image_samples/REG_DET_OBB/[REG_DET_OBB]_034_DOTA2.0_77716_P0799_ori.png --post_process_type REG_DET_OBB --prompt ""Detect all harbor in the image.\nUse oriented bounding boxes."" (source: README → “Inference on 14 tasks”)",GPU recommended (CPU feasible for simple runs; slower without CUDA/flash-attn),Hugging Face token may be required for model checkpoints,None (sample images included under image_samples/; no fixed dataset),"no pyproject.toml/setup.py — not installed as a package; requirements are tailored for CUDA/NVIDIA (flash-attn, nvidia-cublas-cu12) and are not installed on macOS CPU; weights/access via Hugging Face token are needed; there is no ready-made path on CPU/Metal; in some places there are inconsistencies in the requirement files (no requirements_demo.txt); confusion with paths to scripts and scant documentation.",Yes,"inference.py:
total_memory_forecasted: 812.6 MB
peak_memory_forecasted: 812.6 MB","inference.py:
percent_cpu: 27.43
percent_gpu: 0.00"
PyGDA,https://arxiv.org/abs/2503.10284,https://arxiv.org/pdf/2503.10284,https://github.com/pygda-team/pygda,Python,3.3K LOC,Active,1,236 stars  / 43 forks,README + docstrings,4,Library for Graph Domain Adaptation; includes AirportDataset; models include PairAlign; runs on CPU; uses PyTorch+PyG stack; supports CVXPY optimization via external solvers., No,No,Yes,No,Yes,No,No,No,examples/.py (Primary),,"pygda/
examples/
benchmark/
benchmark/node/run.sh
benchmark/graph/run_all_.sh
benchmark/llm/
data/
pyproject.toml
README.md
docs/","README + repo tree show pygda/, examples/, benchmark/ and usage notes
Docs “Quick Start” and package reference confirm API usage (A2GNN, datasets, metrics) — https://pygda.readthedocs.io/en/stable/
Docs “Benchmarks Overview” shows run.sh and dataset prep scripts — https://pygda.readthedocs.io/en/stable/benchmark/Overview/ ","PYTHONPATH=. python -c ""from pygda.models import A2GNN; print('A2GNN OK')"" (source: Docs “Quick Start”)
cd benchmark/node && ./run.sh (source: Docs “Benchmarks → Running the Benchmark”)",CPU (GPU optional for larger benchmarks),None,User-provided/local datasets; benchmark scripts expect datasets to be present or prepared; no auto-download for many sets,"(1) On macOS x86_64, strict versions were needed: torch 2.1.2 + compatible PyG extension wheels. (2) NumPy 2.x is incompatible with torch 2.1.2 → had to downgrade to numpy 1.26.4. (3) CVXPY is not a default dependency → ModuleNotFoundError: cvxpy (solved by installing cvxpy + solvers). (4) Datasets are not downloaded automatically — AirportDataset requires local files in ./data/airport/raw/ with the required names, otherwise FileNotFoundError.",Yes,"pa.py:
total_memory_forecasted: 512.7 MB
peak_memory_forecasted: 224.3 MB","pa.py:
percent_cpu: 85.12
percent_gpu: 0.00"
Open-Sora,https://arxiv.org/abs/2503.09642,https://arxiv.org/pdf/2503.09642,https://github.com/hpcaitech/Open-Sora,Python,15.8K LOC,Active,1,27.1K stars  / 2.7K forks,README + docs,12,End-to-end text-to-video diffusion pipeline (training & inference); Colossal-AI integration for distributed/FP16 training; modular YAML configs with dataset & schedule presets; video I/O helpers (ffmpeg) and sampling scripts., No,No,Yes,No,Yes,Yes,No,No,scripts/diffusion/inference.py (Primary),,"scripts/diffusion/inference.py
configs/diffusion/inference/
opensora/
assets/texts/
gradio/
requirements.txt
README.md","README “Quickstart → Text-to-Video Generation” shows torchrun with scripts/diffusion/inference.py and configs
Repo tree exposes scripts/, configs/, opensora/, assets/texts/, gradio/, requirements.txt","torchrun --nproc_per_node 1 --standalone scripts/diffusion/inference.py configs/diffusion/inference/t2i2v_256px.py --save-dir samples --prompt ""raining, sea"" (source: README → Quickstart “Text-to-Video Generation”)
torchrun --nproc_per_node 1 --standalone scripts/diffusion/inference.py configs/diffusion/inference/256px.py --cond_type i2v_head --prompt ""A panda in the forest"" --ref assets/texts/i2v.png (source: README → Image-to-Video Generation)",GPU strongly recommended (multi-GPU supported via torchrun/Colossal-AI); CPU only is impractical beyond smoke tests,Optional Hugging Face token for model downloads; optional OPENAI_API_KEY for prompt-refine/motion-score evaluator,None for inference (uses prompts and pretrained checkpoints); training requires large user-provided datasets,,Yes,"main.py:
total_memory_forecasted: 410.0 MB
peak_memory_forecasted: 320.0 MB","main.py:
percent_cpu: 16.3
percent_gpu: 0.00"
RFUAV,https://arxiv.org/abs/2503.09033,https://arxiv.org/pdf/2503.09033,https://github.com/kitoweeknd/RFUAV/,Python,4.4K LOC,Active,1,247 stars  / 36 forks,README,21,RF-IQ → spectrograms (STFT/Mel) with visualization; scripts for UAV detection/classification and metrics evaluation; modular train/infer configs and notebooks; PyTorch baseline + preprocessing/augmentation utilities., No,No,Yes,No,Yes,No,No,Yes,main.py (Primary); scripts/ (train/infer/eval utilities),,"main.py
scripts/
configs/
notebooks/
README.md ","README describes training/inference scripts and configuration; repo tree shows main.py, scripts/, configs/, notebooks/","PYTHONPATH=. python main.py --help (source: README)
PYTHONPATH=. python main.py --config configs/example.yaml --mode infer (source: README “inference” pattern)",GPU recommended; CPU-only runs are very slow and some scripts expect CUDA,None,Requires prepared datasets with correct paths in configs; no auto-download,"pin torch==2.4.0 breaks installation on macOS/py310 (no wheel) — downpin/CPU-wheel 2.2.2 or GPU environment is needed; datasets and correct paths are required for real launch; CPU-only is very slow, some scripts expect CUDA; missing system dependencies (audio/spectral libraries) are possible.",Yes,"main.py:
total_memory_forecasted: 138.6 MB
peak_memory_forecasted: 115.8 MB","main.py:
percent_cpu: 5.4
percent_gpu: 0.00"
